month_number,Department,Monthly Quantity Seized (kg),Log Monthly Quantity Seized (kg),Percent Population in Urban Areas,HDI,GDI,Mean International Wealth Index,Infant Deaths per 1000 Live Births,Mean Years Schooling,Log Gross National Income Per Capita in 1000 USD,Life Expectancy,Population Density_x,Number of Corruption Cases,Percent of Total Corruption Cases for That Year,Number of Homicides that Year,Gini Coefficient,% Poorest Household (IWI under 30),Border_Department,Ocean_department,Current income (millions pesos),Tax income (millions pesos),Transfers from national entities (millions of pesos),Current expensives linked to institutional performance,Operating Expenses,Area km2,Rural population,Urban population,Total population,Distance to Bogota,Population Density_y,Urban to Rural Population Ratio,Percent Urban Population,Percent Rural Population,Historical Attacks on Population By FARC (1993-2008),Historical Attacks on Population by ELN (1993-2008),Historical Attacks on Population by AUC (1993-2008),Historical Antinarcotics Operations (1993-2008),Historical Dismantling Labs (1993-2008),Total acts of terrorism,Total acts against police,Total subversive actions,Total acts of extorsion,Hectares of coca,Hectores of coca erdaicted manually ,Presence of coca cultivation (dummy),Civilians hurt by mines,Civilians killed by mines,Public force members hurt by mines,Public force members killed by mines,Events of Abandoned property,Events of Acts of Terrorism,Events of Threats,Events of Confinement,Events of Sexual Crimes,Events of Forced Disappearances,Events of Displacement,Events of Homicide,Events of Personal Physical Injuries,Events of Personal Pyschological Injuries,Events of Mine Explosions,Events of Loss of Estate,Events of Kiddnapping,Events of Torture
105,Valle del Cauca,5141.465,8.545287815475755,0.892,0.78,0.98,95.2,7.46,9.62,9.678,75.66,13.940144748999076,3.0,0.0483870967741935,2213,0.08,0.402,0,1,5955790.0,5254402.0,89200.0,2751724.0,2642688.0,44280.0,1331184.0,7733120.0,9064304.0,235.04761904761904,204.70424570912377,5.809204437553336,0.8531399652968391,0.1468600347031609,366.0,84.0,132.0,692.0,360.0,52.0,0.0,0.0,2122.0,3878.0,1080.98,1.0,0.0,0.0,0.0,0.0,16.0,52.0,1824.0,0.0,62.0,60.0,12598.0,294.0,42.0,2.0,4.0,54.0,0.0,2.0
106,Valle del Cauca,5148.3015000000005,8.546616353391096,0.892,0.78,0.98,95.2,7.46,9.62,9.678,75.66,73.74569549425739,3.0,0.0483870967741935,2213,0.23,0.261,0,1,5955790.0,5254402.0,89200.0,2751724.0,2642688.0,44280.0,1331184.0,7733120.0,9064304.0,235.04761904761904,204.70424570912377,5.809204437553336,0.8531399652968391,0.1468600347031609,366.0,84.0,132.0,692.0,360.0,52.0,0.0,0.0,2122.0,3878.0,1080.98,1.0,0.0,0.0,0.0,0.0,16.0,52.0,1824.0,0.0,62.0,60.0,12598.0,294.0,42.0,2.0,4.0,54.0,0.0,2.0
82,Vaupés,0.0,0.0,0.241,0.638,0.919,35.3,55.1,6.635,8.171,70.95,71.49101796407186,0.0,0.0,3,0.09,0.0395999999999999,1,0,31226.0,20682.0,9194.0,14904.0,13840.0,108270.0,57414.0,24180.0,81594.0,587.8333333333334,0.7536159600997506,0.4211516354896018,0.2963453195087874,0.7036546804912126,20.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,6.0,130.0,4.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,2.0,0.0,220.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
83,Vaupés,0.085,0.08157998699242287,0.241,0.638,0.919,35.3,55.1,6.635,8.171,70.95,216.58211555211457,0.0,0.0,3,0.12,0.0174,1,0,31226.0,20682.0,9194.0,14904.0,13840.0,108270.0,57414.0,24180.0,81594.0,587.8333333333334,0.7536159600997506,0.4211516354896018,0.2963453195087874,0.7036546804912126,20.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,6.0,130.0,4.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,2.0,0.0,220.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
84,Vaupés,0.0,0.0,0.193,0.639,0.919,33.1,59.8,6.743,8.185,70.96,0.7149881278538812,1.0,0.02,3,0.06,0.0056,1,0,29076.0,17516.0,9688.0,16288.0,15266.0,108270.0,60418.0,25024.0,85442.0,587.8333333333334,0.7891567377851667,0.4141812042768711,0.2928770393951452,0.7071229606048548,20.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,2.0,52.0,350.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
85,Vaupés,0.07,0.06765864847381481,0.193,0.639,0.919,33.1,59.8,6.743,8.185,70.96,11.419194163766718,1.0,0.02,3,0.12,0.0218,1,0,29076.0,17516.0,9688.0,16288.0,15266.0,108270.0,60418.0,25024.0,85442.0,587.8333333333334,0.7891567377851667,0.4141812042768711,0.2928770393951452,0.7071229606048548,20.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,2.0,52.0,350.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
86,Vaupés,0.3,0.26236426446749106,0.193,0.639,0.919,33.1,59.8,6.743,8.185,70.96,4628.16561922366,1.0,0.02,3,0.39,0.631,1,0,29076.0,17516.0,9688.0,16288.0,15266.0,108270.0,60418.0,25024.0,85442.0,587.8333333333334,0.7891567377851667,0.4141812042768711,0.2928770393951452,0.7071229606048548,20.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,2.0,52.0,350.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
87,Vaupés,0.3959999999999999,0.33361100434018065,0.193,0.639,0.919,33.1,59.8,6.743,8.185,70.96,135.5776430976431,1.0,0.02,3,0.06,0.0132,1,0,29076.0,17516.0,9688.0,16288.0,15266.0,108270.0,60418.0,25024.0,85442.0,587.8333333333334,0.7891567377851667,0.4141812042768711,0.2928770393951452,0.7071229606048548,20.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,2.0,52.0,350.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
88,Vaupés,0.0,0.0,0.193,0.639,0.919,33.1,59.8,6.743,8.185,70.96,9.685164661891248,1.0,0.02,3,0.05,0.001,1,0,29076.0,17516.0,9688.0,16288.0,15266.0,108270.0,60418.0,25024.0,85442.0,587.8333333333334,0.7891567377851667,0.4141812042768711,0.2928770393951452,0.7071229606048548,20.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,2.0,52.0,350.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
89,Vaupés,0.003,0.002995508979798479,0.193,0.639,0.919,33.1,59.8,6.743,8.185,70.96,11.310173101979196,1.0,0.02,3,0.12,0.0283999999999999,1,0,29076.0,17516.0,9688.0,16288.0,15266.0,108270.0,60418.0,25024.0,85442.0,587.8333333333334,0.7891567377851667,0.4141812042768711,0.2928770393951452,0.7071229606048548,20.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,2.0,52.0,350.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
90,Vaupés,0.1669999999999999,0.15443635330441885,0.193,0.639,0.919,33.1,59.8,6.743,8.185,70.96,0.698722102989241,1.0,0.02,3,0.11,0.0444,1,0,29076.0,17516.0,9688.0,16288.0,15266.0,108270.0,60418.0,25024.0,85442.0,587.8333333333334,0.7891567377851667,0.4141812042768711,0.2928770393951452,0.7071229606048548,20.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,2.0,52.0,350.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
91,Vaupés,0.0,0.0,0.193,0.639,0.919,33.1,59.8,6.743,8.185,70.96,44.23082145281738,1.0,0.02,3,0.15,0.149,1,0,29076.0,17516.0,9688.0,16288.0,15266.0,108270.0,60418.0,25024.0,85442.0,587.8333333333334,0.7891567377851667,0.4141812042768711,0.2928770393951452,0.7071229606048548,20.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,2.0,52.0,350.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
92,Vaupés,0.0,0.0,0.193,0.639,0.919,33.1,59.8,6.743,8.185,70.96,52.206286113404026,1.0,0.02,3,0.13,0.0333,1,0,29076.0,17516.0,9688.0,16288.0,15266.0,108270.0,60418.0,25024.0,85442.0,587.8333333333334,0.7891567377851667,0.4141812042768711,0.2928770393951452,0.7071229606048548,20.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,2.0,52.0,350.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
93,Vaupés,0.0,0.0,0.193,0.639,0.919,33.1,59.8,6.743,8.185,70.96,13.672066522944256,1.0,0.02,3,0.08,0.0027,1,0,29076.0,17516.0,9688.0,16288.0,15266.0,108270.0,60418.0,25024.0,85442.0,587.8333333333334,0.7891567377851667,0.4141812042768711,0.2928770393951452,0.7071229606048548,20.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,2.0,52.0,350.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
94,Vaupés,0.0,0.0,0.193,0.639,0.919,33.1,59.8,6.743,8.185,70.96,72.61835672916462,1.0,0.02,3,0.12,0.0272,1,0,29076.0,17516.0,9688.0,16288.0,15266.0,108270.0,60418.0,25024.0,85442.0,587.8333333333334,0.7891567377851667,0.4141812042768711,0.2928770393951452,0.7071229606048548,20.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,2.0,52.0,350.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
95,Vaupés,0.0,0.0,0.193,0.639,0.919,33.1,59.8,6.743,8.185,70.96,218.1510113229459,1.0,0.02,3,0.08,0.0152,1,0,29076.0,17516.0,9688.0,16288.0,15266.0,108270.0,60418.0,25024.0,85442.0,587.8333333333334,0.7891567377851667,0.4141812042768711,0.2928770393951452,0.7071229606048548,20.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,2.0,52.0,350.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
96,Vaupés,0.0,0.0,0.145,0.628,0.914,30.9,64.5,6.915,8.118,69.12,0.7305333333333333,0.0,0.0,4,0.05,0.0004,1,0,24804.0,9122.0,13284.0,16042.0,14998.0,108270.0,63530.0,25894.0,89424.0,587.8333333333334,0.8259351620947631,0.4075869667873446,0.2895643227768831,0.7104356772231168,20.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,6.0,78.0,238.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
97,Vaupés,0.0,0.0,0.145,0.628,0.914,30.9,64.5,6.915,8.118,69.12,11.846228669657457,0.0,0.0,4,0.12,0.0271,1,0,24804.0,9122.0,13284.0,16042.0,14998.0,108270.0,63530.0,25894.0,89424.0,587.8333333333334,0.8259351620947631,0.4075869667873446,0.2895643227768831,0.7104356772231168,20.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,6.0,78.0,238.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
98,Vaupés,0.0,0.0,0.145,0.628,0.914,30.9,64.5,6.915,8.118,69.12,4689.130991990141,0.0,0.0,4,0.05,0.0014,1,0,24804.0,9122.0,13284.0,16042.0,14998.0,108270.0,63530.0,25894.0,89424.0,587.8333333333334,0.8259351620947631,0.4075869667873446,0.2895643227768831,0.7104356772231168,20.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,6.0,78.0,238.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
99,Vaupés,0.0,0.0,0.145,0.628,0.914,30.9,64.5,6.915,8.118,69.12,136.71016835016837,0.0,0.0,4,0.17,0.0192,1,0,24804.0,9122.0,13284.0,16042.0,14998.0,108270.0,63530.0,25894.0,89424.0,587.8333333333334,0.8259351620947631,0.4075869667873446,0.2895643227768831,0.7104356772231168,20.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,6.0,78.0,238.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
100,Vaupés,0.0,0.0,0.145,0.628,0.914,30.9,64.5,6.915,8.118,69.12,9.898238500698293,0.0,0.0,4,0.05,0.001,1,0,24804.0,9122.0,13284.0,16042.0,14998.0,108270.0,63530.0,25894.0,89424.0,587.8333333333334,0.8259351620947631,0.4075869667873446,0.2895643227768831,0.7104356772231168,20.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,6.0,78.0,238.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
101,Vaupés,0.0,0.0,0.145,0.628,0.914,30.9,64.5,6.915,8.118,69.12,11.559481314499616,0.0,0.0,4,0.04,0.0001,1,0,24804.0,9122.0,13284.0,16042.0,14998.0,108270.0,63530.0,25894.0,89424.0,587.8333333333334,0.8259351620947631,0.4075869667873446,0.2895643227768831,0.7104356772231168,20.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,6.0,78.0,238.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
102,Vaupés,0.0,0.0,0.145,0.628,0.914,30.9,64.5,6.915,8.118,69.12,0.7225294224915485,0.0,0.0,4,0.05,0.0005,1,0,24804.0,9122.0,13284.0,16042.0,14998.0,108270.0,63530.0,25894.0,89424.0,587.8333333333334,0.8259351620947631,0.4075869667873446,0.2895643227768831,0.7104356772231168,20.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,6.0,78.0,238.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
103,Vaupés,0.0,0.0,0.145,0.628,0.914,30.9,64.5,6.915,8.118,69.12,45.76161381049365,0.0,0.0,4,0.11,0.0591,1,0,24804.0,9122.0,13284.0,16042.0,14998.0,108270.0,63530.0,25894.0,89424.0,587.8333333333334,0.8259351620947631,0.4075869667873446,0.2895643227768831,0.7104356772231168,20.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,6.0,78.0,238.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
104,Vaupés,0.0,0.0,0.145,0.628,0.914,30.9,64.5,6.915,8.118,69.12,52.64445996571211,0.0,0.0,4,0.06,0.0033,1,0,24804.0,9122.0,13284.0,16042.0,14998.0,108270.0,63530.0,25894.0,89424.0,587.8333333333334,0.8259351620947631,0.4075869667873446,0.2895643227768831,0.7104356772231168,20.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,6.0,78.0,238.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
105,Vaupés,0.0,0.0,0.145,0.628,0.914,30.9,64.5,6.915,8.118,69.12,13.940144748999076,0.0,0.0,4,0.08,0.402,1,0,24804.0,9122.0,13284.0,16042.0,14998.0,108270.0,63530.0,25894.0,89424.0,587.8333333333334,0.8259351620947631,0.4075869667873446,0.2895643227768831,0.7104356772231168,20.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,6.0,78.0,238.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
106,Vaupés,0.0,0.0,0.145,0.628,0.914,30.9,64.5,6.915,8.118,69.12,73.74569549425739,0.0,0.0,4,0.23,0.261,1,0,24804.0,9122.0,13284.0,16042.0,14998.0,108270.0,63530.0,25894.0,89424.0,587.8333333333334,0.8259351620947631,0.4075869667873446,0.2895643227768831,0.7104356772231168,20.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,6.0,78.0,238.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
82,Vichada,55.0,4.02535169073515,1.0,0.753,0.989,87.8,9.51,8.307,9.474,77.26,71.49101796407186,2.0,0.04,22,0.09,0.0395999999999999,1,0,18993.0,11818.0,6382.0,11192.0,10811.0,100242.0,81975.0,25833.0,107808.0,555.25,1.0754773448255222,0.3151326623970722,0.2396204363312555,0.7603795636687445,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,17.0,550.0,1124.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,4.0,15.0,471.0,22.0,1.0,0.0,0.0,16.0,0.0,1.0
83,Vichada,0.0,0.0,1.0,0.753,0.989,87.8,9.51,8.307,9.474,77.26,216.58211555211457,2.0,0.04,22,0.12,0.0174,1,0,18993.0,11818.0,6382.0,11192.0,10811.0,100242.0,81975.0,25833.0,107808.0,555.25,1.0754773448255222,0.3151326623970722,0.2396204363312555,0.7603795636687445,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,17.0,550.0,1124.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,4.0,15.0,471.0,22.0,1.0,0.0,0.0,16.0,0.0,1.0
84,Vichada,0.027,0.02664193094642118,1.0,0.755,0.989,90.2,7.9,8.443,9.49,77.27,0.7149881278538812,0.0,0.0,20,0.06,0.0056,1,0,23887.0,14288.0,7888.0,12586.0,12294.0,100242.0,83689.0,26910.0,110599.0,555.25,1.103319965683047,0.3215476346951212,0.2433114223455908,0.7566885776544092,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,21.0,245.0,316.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,3.0,0.0,388.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0
85,Vichada,64.705,4.185175026095601,1.0,0.755,0.989,90.2,7.9,8.443,9.49,77.27,11.419194163766718,0.0,0.0,20,0.12,0.0218,1,0,23887.0,14288.0,7888.0,12586.0,12294.0,100242.0,83689.0,26910.0,110599.0,555.25,1.103319965683047,0.3215476346951212,0.2433114223455908,0.7566885776544092,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,21.0,245.0,316.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,3.0,0.0,388.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0
86,Vichada,0.0,0.0,1.0,0.755,0.989,90.2,7.9,8.443,9.49,77.27,4628.16561922366,0.0,0.0,20,0.39,0.631,1,0,23887.0,14288.0,7888.0,12586.0,12294.0,100242.0,83689.0,26910.0,110599.0,555.25,1.103319965683047,0.3215476346951212,0.2433114223455908,0.7566885776544092,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,21.0,245.0,316.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,3.0,0.0,388.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0
87,Vichada,6.644,2.0339210263780267,1.0,0.755,0.989,90.2,7.9,8.443,9.49,77.27,135.5776430976431,0.0,0.0,20,0.06,0.0132,1,0,23887.0,14288.0,7888.0,12586.0,12294.0,100242.0,83689.0,26910.0,110599.0,555.25,1.103319965683047,0.3215476346951212,0.2433114223455908,0.7566885776544092,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,21.0,245.0,316.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,3.0,0.0,388.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0
88,Vichada,480.0,6.175867270105761,1.0,0.755,0.989,90.2,7.9,8.443,9.49,77.27,9.685164661891248,0.0,0.0,20,0.05,0.001,1,0,23887.0,14288.0,7888.0,12586.0,12294.0,100242.0,83689.0,26910.0,110599.0,555.25,1.103319965683047,0.3215476346951212,0.2433114223455908,0.7566885776544092,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,21.0,245.0,316.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,3.0,0.0,388.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0
89,Vichada,0.0,0.0,1.0,0.755,0.989,90.2,7.9,8.443,9.49,77.27,11.310173101979196,0.0,0.0,20,0.12,0.0283999999999999,1,0,23887.0,14288.0,7888.0,12586.0,12294.0,100242.0,83689.0,26910.0,110599.0,555.25,1.103319965683047,0.3215476346951212,0.2433114223455908,0.7566885776544092,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,21.0,245.0,316.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,3.0,0.0,388.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0
90,Vichada,1193.0,7.085064293952548,1.0,0.755,0.989,90.2,7.9,8.443,9.49,77.27,0.698722102989241,0.0,0.0,20,0.11,0.0444,1,0,23887.0,14288.0,7888.0,12586.0,12294.0,100242.0,83689.0,26910.0,110599.0,555.25,1.103319965683047,0.3215476346951212,0.2433114223455908,0.7566885776544092,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,21.0,245.0,316.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,3.0,0.0,388.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0
91,Vichada,134.882,4.911786862053653,1.0,0.755,0.989,90.2,7.9,8.443,9.49,77.27,44.23082145281738,0.0,0.0,20,0.15,0.149,1,0,23887.0,14288.0,7888.0,12586.0,12294.0,100242.0,83689.0,26910.0,110599.0,555.25,1.103319965683047,0.3215476346951212,0.2433114223455908,0.7566885776544092,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,21.0,245.0,316.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,3.0,0.0,388.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0
92,Vichada,0.002,0.001998002662673056,1.0,0.755,0.989,90.2,7.9,8.443,9.49,77.27,52.206286113404026,0.0,0.0,20,0.13,0.0333,1,0,23887.0,14288.0,7888.0,12586.0,12294.0,100242.0,83689.0,26910.0,110599.0,555.25,1.103319965683047,0.3215476346951212,0.2433114223455908,0.7566885776544092,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,21.0,245.0,316.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,3.0,0.0,388.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0
93,Vichada,113.01,4.736286163845628,1.0,0.755,0.989,90.2,7.9,8.443,9.49,77.27,13.672066522944256,0.0,0.0,20,0.08,0.0027,1,0,23887.0,14288.0,7888.0,12586.0,12294.0,100242.0,83689.0,26910.0,110599.0,555.25,1.103319965683047,0.3215476346951212,0.2433114223455908,0.7566885776544092,20.0,0.0,4.0,445.0,187.0,0.0,0.0,0.0,21.0,245.0,316.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,3.0,0.0,388.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0
