month_number,Log Monthly Quantity Seized (kg),Percent Population in Urban Areas,HDI,GDI,Mean International Wealth Index,Infant Deaths per 1000 Live Births,Mean Years Schooling,Log Gross National Income Per Capita in 1000 USD,Life Expectancy,Population Density_x,Number of Corruption Cases,Percent of Total Corruption Cases for That Year,Number of Homicides that Year,Gini Coefficient,% Poorest Household (IWI under 30),Border_Department,Ocean_department,Current income (millions pesos),Tax income (millions pesos),Transfers from national entities (millions of pesos),Current expensives linked to institutional performance,Operating Expenses,Area km2,Rural population,Urban population,Total population,Distance to Bogota,Population Density_y,Urban to Rural Population Ratio,Percent Urban Population,Percent Rural Population,Historical Attacks on Population By FARC (1993-2008),Historical Attacks on Population by ELN (1993-2008),Historical Attacks on Population by AUC (1993-2008),Historical Antinarcotics Operations (1993-2008),Historical Dismantling Labs (1993-2008),Total acts of terrorism,Total acts against police,Total subversive actions,Total acts of extorsion,Hectares of coca,Hectores of coca erdaicted manually ,Presence of coca cultivation (dummy),Civilians hurt by mines,Civilians killed by mines,Public force members hurt by mines,Public force members killed by mines,Events of Abandoned property,Events of Acts of Terrorism,Events of Threats,Events of Confinement,Events of Sexual Crimes,Events of Forced Disappearances,Events of Displacement,Events of Homicide,Events of Personal Physical Injuries,Events of Personal Pyschological Injuries,Events of Mine Explosions,Events of Loss of Estate,Events of Kiddnapping,Events of Torture,Lagged_Log_Monthly_Quantity_Seized_1,Lagged_Log_Monthly_Quantity_Seized_2,Lagged_Log_Monthly_Quantity_Seized_3,Lagged_Log_Monthly_Quantity_Seized_4,Lagged_Log_Monthly_Quantity_Seized_5,Lagged_Log_Monthly_Quantity_Seized_6,Rolling_3M_Log_Monthly_Quantity,Rolling_6M_Log_Monthly_Quantity,Rolling_3M_Std_Log_Monthly_Quantity,Rolling_6M_Std_Log_Monthly_Quantity,Rolling_3M_Min_Log_Monthly_Quantity,Rolling_6M_Min_Log_Monthly_Quantity,Rolling_3M_Max_Log_Monthly_Quantity,Rolling_6M_Max_Log_Monthly_Quantity,Rolling_3M_Range_Log_Monthly_Quantity,Rolling_6M_Range_Log_Monthly_Quantity,EMA_3M_Log_Monthly_Quantity,EMA_6M_Log_Monthly_Quantity,Momentum_3_6,Cumulative_Log_Monthly_Quantity_Seized_Per_Year,season_Spring,season_Summer,season_Winter,Growth_Rate_Lag_1_2,Growth_Rate_Lag_2_3,Growth_Rate_Lag_1_3,Department_Antioquia,Department_Arauca,"Department_Archipiélago de San Andrés, Providencia y Santa Catalina",Department_Atlántico,Department_Bogotá D.C.,Department_Bolívar,Department_Boyacá,Department_Caldas,Department_Caquetá,Department_Casanare,Department_Cauca,Department_Cesar,Department_Chocó,Department_Cundinamarca,Department_Córdoba,Department_Guainía,Department_Guaviare,Department_Huila,Department_La Guajira,Department_Magdalena,Department_Meta,Department_Nariño,Department_Norte de Santander,Department_Putumayo,Department_Quindío,Department_Risaralda,Department_Santander,Department_Sucre,Department_Tolima,Department_Valle del Cauca,Department_Vaupés,Department_Vichada
13,7.1867648538040125,0.867,0.77,0.988,85.6,12.3,8.385,9.655,76.72,9.047135582123634,6.0,0.1016949152542373,3436,0.09,0.0191,0,1,3710098.0,2739110.0,52824.0,1923876.0,1847666.0,44280.0,1152262.0,7888698.0,9040960.0,235.04761904761904,204.1770551038844,6.84627107376621,0.8725509237957031,0.1274490762042968,366.0,84.0,132.0,692.0,360.0,32.0,0.0,6.0,786.0,796.0,607.6600000000001,1.0,4.0,0.0,8.0,0.0,66.0,1038.0,10544.0,0.0,216.0,172.0,101448.0,2154.0,86.0,2.0,32.0,738.0,52.0,20.0,6.307096117857343,4.131576118827428,6.22930161799493,6.640401186000992,7.186669526145376,5.951079956912507,5.555991284893234,6.074354087289763,1.2341928212564366,1.0416732011051448,4.131576118827428,4.131576118827428,6.307096117857343,7.186669526145376,2.175519999029915,3.0550934073179485,5.815749410730445,6.095492665008421,0.5449185159071233,6.307096117857343,0,0,1,0.5265593411473547,-0.3367513130376744,0.012488478586055845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,7.60362375346077,0.867,0.77,0.988,85.6,12.3,8.385,9.655,76.72,4400.076686098867,6.0,0.1016949152542373,3436,0.09,0.0056999999999999,0,1,3710098.0,2739110.0,52824.0,1923876.0,1847666.0,44280.0,1152262.0,7888698.0,9040960.0,235.04761904761904,204.1770551038844,6.84627107376621,0.8725509237957031,0.1274490762042968,366.0,84.0,132.0,692.0,360.0,32.0,0.0,6.0,786.0,796.0,607.6600000000001,1.0,4.0,0.0,8.0,0.0,66.0,1038.0,10544.0,0.0,216.0,172.0,101448.0,2154.0,86.0,2.0,32.0,738.0,52.0,20.0,7.1867648538040125,6.307096117857343,4.131576118827428,6.22930161799493,6.640401186000992,7.186669526145376,5.875145696829595,6.2803015701050136,1.5727302458627468,1.1307687913691395,4.131576118827428,4.131576118827428,7.1867648538040125,7.1867648538040125,3.0551887349765847,3.0551887349765847,6.501257132267229,6.407284718950018,0.5183628023965285,13.493860971661356,1,0,0,0.1394728603320401,0.5265593411473547,0.7394729389237709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,8.24315889625908,0.867,0.77,0.988,85.6,12.3,8.385,9.655,76.72,131.28101528101527,6.0,0.1016949152542373,3436,0.13,0.0289999999999999,0,1,3710098.0,2739110.0,52824.0,1923876.0,1847666.0,44280.0,1152262.0,7888698.0,9040960.0,235.04761904761904,204.1770551038844,6.84627107376621,0.8725509237957031,0.1274490762042968,366.0,84.0,132.0,692.0,360.0,32.0,0.0,6.0,786.0,796.0,607.6600000000001,1.0,4.0,0.0,8.0,0.0,66.0,1038.0,10544.0,0.0,216.0,172.0,101448.0,2154.0,86.0,2.0,32.0,738.0,52.0,20.0,7.60362375346077,7.1867648538040125,6.307096117857343,4.131576118827428,6.22930161799493,6.640401186000992,7.032494908374042,6.349793941324246,0.661887746916409,1.207799146294677,6.307096117857343,4.131576118827428,7.60362375346077,7.60362375346077,1.296527635603427,1.296527635603427,7.0524404428639995,6.749095871667375,0.4051558732754188,21.097484725122126,1,0,0,0.058003692640105055,0.1394728603320401,0.20556649389448112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,7.296352249963158,0.867,0.77,0.988,85.6,12.3,8.385,9.655,76.72,8.39187728071361,6.0,0.1016949152542373,3436,0.15,0.0528,0,1,3710098.0,2739110.0,52824.0,1923876.0,1847666.0,44280.0,1152262.0,7888698.0,9040960.0,235.04761904761904,204.1770551038844,6.84627107376621,0.8725509237957031,0.1274490762042968,366.0,84.0,132.0,692.0,360.0,32.0,0.0,6.0,786.0,796.0,607.6600000000001,1.0,4.0,0.0,8.0,0.0,66.0,1038.0,10544.0,0.0,216.0,172.0,101448.0,2154.0,86.0,2.0,32.0,738.0,52.0,20.0,8.24315889625908,7.60362375346077,7.1867648538040125,6.307096117857343,4.131576118827428,6.22930161799493,7.677849167841289,6.61692022636726,0.5320941198120998,1.4398703731865756,7.1867648538040125,4.131576118827428,8.24315889625908,8.24315889625908,1.056394042455068,1.056394042455068,7.64779966956154,7.175971021550719,-0.6827009670497954,29.340643621381204,1,0,0,0.08410925678788718,0.058003692640105055,0.14699159690690453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,5.871356936720072,0.867,0.77,0.988,85.6,12.3,8.385,9.655,76.72,9.9828711606471,6.0,0.1016949152542373,3436,0.16,0.0851,0,1,3710098.0,2739110.0,52824.0,1923876.0,1847666.0,44280.0,1152262.0,7888698.0,9040960.0,235.04761904761904,204.1770551038844,6.84627107376621,0.8725509237957031,0.1274490762042968,366.0,84.0,132.0,692.0,360.0,32.0,0.0,6.0,786.0,796.0,607.6600000000001,1.0,4.0,0.0,8.0,0.0,66.0,1038.0,10544.0,0.0,216.0,172.0,101448.0,2154.0,86.0,2.0,32.0,738.0,52.0,20.0,7.296352249963158,8.24315889625908,7.60362375346077,7.1867648538040125,6.307096117857343,4.131576118827428,7.714378299894338,6.794761998361966,0.48302239444389683,1.4482918885249656,7.296352249963158,4.131576118827428,8.24315889625908,8.24315889625908,0.9468066462959221,0.9468066462959221,7.472075959762349,7.210365658239987,-1.0609289414740282,36.63699587134437,0,1,0,-0.11485968646383889,0.08410925678788718,-0.04041119253931493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,5.799698531486028,0.867,0.77,0.988,85.6,12.3,8.385,9.655,76.72,0.5232191394292139,6.0,0.1016949152542373,3436,0.17,0.103,0,1,3710098.0,2739110.0,52824.0,1923876.0,1847666.0,44280.0,1152262.0,7888698.0,9040960.0,235.04761904761904,204.1770551038844,6.84627107376621,0.8725509237957031,0.1274490762042968,366.0,84.0,132.0,692.0,360.0,32.0,0.0,6.0,786.0,796.0,607.6600000000001,1.0,4.0,0.0,8.0,0.0,66.0,1038.0,10544.0,0.0,216.0,172.0,101448.0,2154.0,86.0,2.0,32.0,738.0,52.0,20.0,5.871356936720072,7.296352249963158,8.24315889625908,7.60362375346077,7.1867648538040125,6.307096117857343,7.136956027647437,7.084725468010739,1.1939080787835663,0.8652620375776633,5.871356936720072,5.871356936720072,8.24315889625908,8.24315889625908,2.3718019595390087,2.3718019595390087,6.67171644824121,6.827791737805725,-0.919616301532372,42.50835280806444,0,1,0,-0.1953024284498164,-0.11485968646383889,-0.28772973921628303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,6.656520847501402,0.867,0.77,0.988,85.6,12.3,8.385,9.655,76.72,36.82896533202032,6.0,0.1016949152542373,3436,0.1,0.0215,0,1,3710098.0,2739110.0,52824.0,1923876.0,1847666.0,44280.0,1152262.0,7888698.0,9040960.0,235.04761904761904,204.1770551038844,6.84627107376621,0.8725509237957031,0.1274490762042968,366.0,84.0,132.0,692.0,360.0,32.0,0.0,6.0,786.0,796.0,607.6600000000001,1.0,4.0,0.0,8.0,0.0,66.0,1038.0,10544.0,0.0,216.0,172.0,101448.0,2154.0,86.0,2.0,32.0,738.0,52.0,20.0,5.799698531486028,5.871356936720072,7.296352249963158,8.24315889625908,7.60362375346077,7.1867648538040125,6.322469239389754,7.00015920361552,0.8441681233455899,0.9743787837691015,5.799698531486028,5.799698531486028,7.296352249963158,8.24315889625908,1.4966537184771305,2.4434603647730526,6.23570748986362,6.534050821714383,-0.05223055963669765,48.30805133955047,0,1,0,-0.012204743470097146,-0.1953024284498164,-0.20512355588159653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,7.502247191162132,0.867,0.77,0.988,85.6,12.3,8.385,9.655,76.72,50.29530812701173,6.0,0.1016949152542373,3436,0.11,0.0315,0,1,3710098.0,2739110.0,52824.0,1923876.0,1847666.0,44280.0,1152262.0,7888698.0,9040960.0,235.04761904761904,204.1770551038844,6.84627107376621,0.8725509237957031,0.1274490762042968,366.0,84.0,132.0,692.0,360.0,32.0,0.0,6.0,786.0,796.0,607.6600000000001,1.0,4.0,0.0,8.0,0.0,66.0,1038.0,10544.0,0.0,216.0,172.0,101448.0,2154.0,86.0,2.0,32.0,738.0,52.0,20.0,6.656520847501402,5.799698531486028,5.871356936720072,7.296352249963158,8.24315889625908,7.60362375346077,6.1091921052358344,6.911785202565085,0.47535281196463036,0.9781079631653488,5.799698531486028,5.799698531486028,6.656520847501402,8.24315889625908,0.8568223160153741,2.4434603647730526,6.446114168682511,6.569042257653532,0.6776899642257659,54.964572187051864,0,0,0,0.14773566442527397,-0.012204743470097146,0.133727845069482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,7.3448805398181705,0.867,0.77,0.988,85.6,12.3,8.385,9.655,76.72,11.865260240221742,6.0,0.1016949152542373,3436,0.11,0.0272,0,1,3710098.0,2739110.0,52824.0,1923876.0,1847666.0,44280.0,1152262.0,7888698.0,9040960.0,235.04761904761904,204.1770551038844,6.84627107376621,0.8725509237957031,0.1274490762042968,366.0,84.0,132.0,692.0,360.0,32.0,0.0,6.0,786.0,796.0,607.6600000000001,1.0,4.0,0.0,8.0,0.0,66.0,1038.0,10544.0,0.0,216.0,172.0,101448.0,2154.0,86.0,2.0,32.0,738.0,52.0,20.0,7.502247191162132,6.656520847501402,5.799698531486028,5.871356936720072,7.296352249963158,8.24315889625908,6.6528221900498545,6.894889108848646,0.8512803561056934,0.964548376144258,5.799698531486028,5.799698531486028,7.502247191162132,8.24315889625908,1.7025486596761041,2.4434603647730526,6.974180679922322,6.83567223865599,0.8025930973292503,62.466819378214,0,0,0,0.1270523090118741,0.14773566442527397,0.2935581307257825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,7.451247492171744,0.867,0.77,0.988,85.6,12.3,8.385,9.655,76.72,69.1164606474315,6.0,0.1016949152542373,3436,0.07,0.0016,0,1,3710098.0,2739110.0,52824.0,1923876.0,1847666.0,44280.0,1152262.0,7888698.0,9040960.0,235.04761904761904,204.1770551038844,6.84627107376621,0.8725509237957031,0.1274490762042968,366.0,84.0,132.0,692.0,360.0,32.0,0.0,6.0,786.0,796.0,607.6600000000001,1.0,4.0,0.0,8.0,0.0,66.0,1038.0,10544.0,0.0,216.0,172.0,101448.0,2154.0,86.0,2.0,32.0,738.0,52.0,20.0,7.3448805398181705,7.502247191162132,6.656520847501402,5.799698531486028,5.871356936720072,7.296352249963158,7.167882859493903,6.745176049441827,0.4497881681642703,0.7618326216398387,6.656520847501402,5.799698531486028,7.502247191162132,7.502247191162132,0.8457263436607301,0.8457263436607301,7.159530609870246,6.981160324702326,0.24206691879879116,69.81169991803216,0,0,0,-0.02097593525435207,0.1270523090118741,0.10341133274977302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,5.334938550003682,0.867,0.77,0.988,85.6,12.3,8.385,9.655,76.72,209.40654289096173,6.0,0.1016949152542373,3436,0.13,0.0356,0,1,3710098.0,2739110.0,52824.0,1923876.0,1847666.0,44280.0,1152262.0,7888698.0,9040960.0,235.04761904761904,204.1770551038844,6.84627107376621,0.8725509237957031,0.1274490762042968,366.0,84.0,132.0,692.0,360.0,32.0,0.0,6.0,786.0,796.0,607.6600000000001,1.0,4.0,0.0,8.0,0.0,66.0,1038.0,10544.0,0.0,216.0,172.0,101448.0,2154.0,86.0,2.0,32.0,738.0,52.0,20.0,7.451247492171744,7.3448805398181705,7.502247191162132,6.656520847501402,5.799698531486028,5.871356936720072,7.432791741050683,6.770991923143259,0.08029026591616781,0.786471568358439,7.3448805398181705,5.799698531486028,7.502247191162132,7.502247191162132,0.15736665134396155,0.15736665134396155,7.305389051020995,7.115470943979303,-0.4227068100520759,77.2629474102039,0,0,1,0.014481781123183048,-0.02097593525435207,-0.006797923034376607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,7.926118366436165,0.871,0.776,0.985,87.0,11.6,8.616,9.7,76.95,0.6186308394801545,2.0,0.0344827586206896,2735,0.39,0.372,0,1,4192878.0,3155654.0,51760.0,1741580.0,1670268.0,44280.0,1155882.0,7977868.0,9133750.0,235.04761904761904,206.2725835591689,6.901974422994734,0.8734493499384152,0.1265506500615847,366.0,84.0,132.0,692.0,360.0,34.0,2.0,4.0,1040.0,1122.0,651.34,1.0,4.0,0.0,6.0,2.0,36.0,988.0,14800.0,0.0,356.0,130.0,128032.0,962.0,96.0,6.0,26.0,626.0,26.0,16.0,5.334938550003682,7.451247492171744,7.3448805398181705,7.502247191162132,6.656520847501402,5.799698531486028,6.7103555273312,6.681588858690525,1.1923327464591515,0.927106938091673,5.334938550003682,5.334938550003682,7.451247492171744,7.502247191162132,2.116308942168062,2.16730864115845,6.320163800512338,6.6067474028434106,-0.6617998179074238,82.59788596020759,0,0,1,-0.2840207555032159,0.014481781123183048,-0.2736521007956716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,7.541414628833722,0.871,0.776,0.985,87.0,11.6,8.616,9.7,76.95,9.436140397274102,2.0,0.0344827586206896,2735,0.14,0.0905,0,1,4192878.0,3155654.0,51760.0,1741580.0,1670268.0,44280.0,1155882.0,7977868.0,9133750.0,235.04761904761904,206.2725835591689,6.901974422994734,0.8734493499384152,0.1265506500615847,366.0,84.0,132.0,692.0,360.0,34.0,2.0,4.0,1040.0,1122.0,651.34,1.0,4.0,0.0,6.0,2.0,36.0,988.0,14800.0,0.0,356.0,130.0,128032.0,962.0,96.0,6.0,26.0,626.0,26.0,16.0,7.926118366436165,5.334938550003682,7.451247492171744,7.3448805398181705,7.502247191162132,6.656520847501402,6.904101469537198,7.035992164515549,1.3795215793293616,0.928994004355583,5.334938550003682,5.334938550003682,7.926118366436165,7.926118366436165,2.591179816432483,2.591179816432483,7.123141083474252,6.983710535298483,-0.028766668640674453,7.926118366436165,0,0,1,0.48570003049626403,-0.2840207555032159,0.06373038538356413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,7.070706265129994,0.871,0.776,0.985,87.0,11.6,8.616,9.7,76.95,4433.501398170529,2.0,0.0344827586206896,2735,0.06,0.001,0,1,4192878.0,3155654.0,51760.0,1741580.0,1670268.0,44280.0,1155882.0,7977868.0,9133750.0,235.04761904761904,206.2725835591689,6.901974422994734,0.8734493499384152,0.1265506500615847,366.0,84.0,132.0,692.0,360.0,34.0,2.0,4.0,1040.0,1122.0,651.34,1.0,4.0,0.0,6.0,2.0,36.0,988.0,14800.0,0.0,356.0,130.0,128032.0,962.0,96.0,6.0,26.0,626.0,26.0,16.0,7.541414628833722,7.926118366436165,5.334938550003682,7.451247492171744,7.3448805398181705,7.502247191162132,6.934157181757858,7.183474461404269,1.3982576356106897,0.9269408309348202,5.334938550003682,5.334938550003682,7.926118366436165,7.926118366436165,2.591179816432483,2.591179816432483,7.332277856153986,7.143054562022837,0.1318906949783507,15.467532995269886,1,0,0,-0.04853620900130693,0.48570003049626403,0.4135897833028493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,7.357737944598051,0.871,0.776,0.985,87.0,11.6,8.616,9.7,76.95,131.91383579383577,2.0,0.0344827586206896,2735,0.14,0.0647,0,1,4192878.0,3155654.0,51760.0,1741580.0,1670268.0,44280.0,1155882.0,7977868.0,9133750.0,235.04761904761904,206.2725835591689,6.901974422994734,0.8734493499384152,0.1265506500615847,366.0,84.0,132.0,692.0,360.0,34.0,2.0,4.0,1040.0,1122.0,651.34,1.0,4.0,0.0,6.0,2.0,36.0,988.0,14800.0,0.0,356.0,130.0,128032.0,962.0,96.0,6.0,26.0,626.0,26.0,16.0,7.070706265129994,7.541414628833722,7.926118366436165,5.334938550003682,7.451247492171744,7.3448805398181705,7.512746420133294,7.111550973732246,0.42842603259819684,0.9139101930333091,7.070706265129994,5.334938550003682,7.926118366436165,7.926118366436165,0.8554121013061708,0.8554121013061708,7.20149206064199,7.122383620053453,0.24931727964641137,22.53823926039988,1,0,0,-0.06241645458718435,-0.04853620900130693,-0.10792320550352712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,6.597629895696385,0.871,0.776,0.985,87.0,11.6,8.616,9.7,76.95,8.607919989187728,2.0,0.0344827586206896,2735,0.08,0.0017,0,1,4192878.0,3155654.0,51760.0,1741580.0,1670268.0,44280.0,1155882.0,7977868.0,9133750.0,235.04761904761904,206.2725835591689,6.901974422994734,0.8734493499384152,0.1265506500615847,366.0,84.0,132.0,692.0,360.0,34.0,2.0,4.0,1040.0,1122.0,651.34,1.0,4.0,0.0,6.0,2.0,36.0,988.0,14800.0,0.0,356.0,130.0,128032.0,962.0,96.0,6.0,26.0,626.0,26.0,16.0,7.357737944598051,7.070706265129994,7.541414628833722,7.926118366436165,5.334938550003682,7.451247492171744,7.32328627952059,7.1136938745288925,0.23723781071979438,0.9145815426436498,7.070706265129994,5.334938550003682,7.541414628833722,7.926118366436165,0.4707083637037277,0.8554121013061708,7.27961500262002,7.1896277127804815,-0.4011954464010481,29.89597720499793,1,0,0,0.04059448500690613,-0.06241645458718435,-0.02435573341020192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,3.8185910606355935,0.871,0.776,0.985,87.0,11.6,8.616,9.7,76.95,10.198469906409434,2.0,0.0344827586206896,2735,0.16,0.0641,0,1,4192878.0,3155654.0,51760.0,1741580.0,1670268.0,44280.0,1155882.0,7977868.0,9133750.0,235.04761904761904,206.2725835591689,6.901974422994734,0.8734493499384152,0.1265506500615847,366.0,84.0,132.0,692.0,360.0,34.0,2.0,4.0,1040.0,1122.0,651.34,1.0,4.0,0.0,6.0,2.0,36.0,988.0,14800.0,0.0,356.0,130.0,128032.0,962.0,96.0,6.0,26.0,626.0,26.0,16.0,6.597629895696385,7.357737944598051,7.070706265129994,7.541414628833722,7.926118366436165,5.334938550003682,7.008691368474811,6.971424275116334,0.38382997154553095,0.9179578141379688,6.597629895696385,5.334938550003682,7.357737944598051,7.926118366436165,0.7601080489016656,1.3284884707397797,6.938622449158203,7.020485479327882,-0.20959240499169773,36.49360710069432,0,1,0,-0.10330730105163999,0.04059448500690613,-0.06690652272837859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,6.0825750113485295,0.871,0.776,0.985,87.0,11.6,8.616,9.7,76.95,0.5535582682407578,2.0,0.0344827586206896,2735,0.09,0.0121999999999999,0,1,4192878.0,3155654.0,51760.0,1741580.0,1670268.0,44280.0,1155882.0,7977868.0,9133750.0,235.04761904761904,206.2725835591689,6.901974422994734,0.8734493499384152,0.1265506500615847,366.0,84.0,132.0,692.0,360.0,34.0,2.0,4.0,1040.0,1122.0,651.34,1.0,4.0,0.0,6.0,2.0,36.0,988.0,14800.0,0.0,356.0,130.0,128032.0,962.0,96.0,6.0,26.0,626.0,26.0,16.0,3.8185910606355935,6.597629895696385,7.357737944598051,7.070706265129994,7.541414628833722,7.926118366436165,5.924652966976677,6.718699693554985,1.8630790714586047,1.4894486367624835,3.8185910606355935,3.8185910606355935,7.357737944598051,7.926118366436165,3.539146883962457,4.107527305800572,5.378606754896898,6.105658502558657,-0.03726709335847733,40.31219816132991,0,1,0,-0.4212177522830662,-0.10330730105163999,-0.4810101841913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,7.555941703819846,0.871,0.776,0.985,87.0,11.6,8.616,9.7,76.95,38.00317808464448,2.0,0.0344827586206896,2735,0.09,0.015,0,1,4192878.0,3155654.0,51760.0,1741580.0,1670268.0,44280.0,1155882.0,7977868.0,9133750.0,235.04761904761904,206.2725835591689,6.901974422994734,0.8734493499384152,0.1265506500615847,366.0,84.0,132.0,692.0,360.0,34.0,2.0,4.0,1040.0,1122.0,651.34,1.0,4.0,0.0,6.0,2.0,36.0,988.0,14800.0,0.0,356.0,130.0,128032.0,962.0,96.0,6.0,26.0,626.0,26.0,16.0,6.0825750113485295,3.8185910606355935,6.597629895696385,7.357737944598051,7.070706265129994,7.541414628833722,5.499598655893504,6.4114424677070465,1.4783978777577893,1.3764184647441764,3.8185910606355935,3.8185910606355935,6.597629895696385,7.541414628833722,2.7790388350607915,3.722823568198128,5.730590883122714,6.099063219355763,0.7940467265783075,46.39477317267844,0,1,0,0.5928846306826325,-0.4212177522830662,-0.07806665309974789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,7.642837274647765,0.871,0.776,0.985,87.0,11.6,8.616,9.7,76.95,50.58986895382857,2.0,0.0344827586206896,2735,0.15,0.0644,0,1,4192878.0,3155654.0,51760.0,1741580.0,1670268.0,44280.0,1155882.0,7977868.0,9133750.0,235.04761904761904,206.2725835591689,6.901974422994734,0.8734493499384152,0.1265506500615847,366.0,84.0,132.0,692.0,360.0,34.0,2.0,4.0,1040.0,1122.0,651.34,1.0,4.0,0.0,6.0,2.0,36.0,988.0,14800.0,0.0,356.0,130.0,128032.0,962.0,96.0,6.0,26.0,626.0,26.0,16.0,7.555941703819846,6.0825750113485295,3.8185910606355935,6.597629895696385,7.357737944598051,7.070706265129994,5.81903592526799,6.413863646871399,1.88256131240036,1.3788143598275873,3.8185910606355935,3.8185910606355935,7.555941703819846,7.555941703819846,3.7373506431842523,3.7373506431842523,6.64326629347128,6.51531421491693,0.9118438118135428,53.95071487649828,0,0,0,0.24222745954178793,0.5928846306826325,0.9787250281160458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,4.582136945877372,0.871,0.776,0.985,87.0,11.6,8.616,9.7,76.95,12.17300585155528,2.0,0.0344827586206896,2735,0.15,0.0693,0,1,4192878.0,3155654.0,51760.0,1741580.0,1670268.0,44280.0,1155882.0,7977868.0,9133750.0,235.04761904761904,206.2725835591689,6.901974422994734,0.8734493499384152,0.1265506500615847,366.0,84.0,132.0,692.0,360.0,34.0,2.0,4.0,1040.0,1122.0,651.34,1.0,4.0,0.0,6.0,2.0,36.0,988.0,14800.0,0.0,356.0,130.0,128032.0,962.0,96.0,6.0,26.0,626.0,26.0,16.0,7.642837274647765,7.555941703819846,6.0825750113485295,3.8185910606355935,6.597629895696385,7.357737944598051,7.093784663272047,6.509218815124362,0.8768103729797245,1.4512080139158197,6.0825750113485295,3.8185910606355935,7.642837274647765,7.642837274647765,1.5602622632992356,1.5602622632992356,7.143051784059523,6.837463660554311,0.5948277216034095,61.59355215114605,0,0,0,0.011500296618751037,0.24222745954178793,0.25651344379447605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,7.370769539396846,0.871,0.776,0.985,87.0,11.6,8.616,9.7,76.95,69.59137211075956,2.0,0.0344827586206896,2735,0.06,0.0004,0,1,4192878.0,3155654.0,51760.0,1741580.0,1670268.0,44280.0,1155882.0,7977868.0,9133750.0,235.04761904761904,206.2725835591689,6.901974422994734,0.8734493499384152,0.1265506500615847,366.0,84.0,132.0,692.0,360.0,34.0,2.0,4.0,1040.0,1122.0,651.34,1.0,4.0,0.0,6.0,2.0,36.0,988.0,14800.0,0.0,356.0,130.0,128032.0,962.0,96.0,6.0,26.0,626.0,26.0,16.0,4.582136945877372,7.642837274647765,7.555941703819846,6.0825750113485295,3.8185910606355935,6.597629895696385,6.5936386414483295,6.046618648670915,1.742553302921034,1.5645887531200409,4.582136945877372,3.8185910606355935,7.642837274647765,7.642837274647765,3.060700328770393,3.060700328770393,5.862594364968448,6.193084599218043,-0.584565848147685,66.17568909702342,0,0,0,-0.40046650462166894,0.011500296618751037,-0.39357169159194155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
