month_number,Department,Monthly Quantity Seized (kg),Log Monthly Quantity Seized (kg),Percent Population in Urban Areas,HDI,GDI,Mean International Wealth Index,Infant Deaths per 1000 Live Births,Mean Years Schooling,Log Gross National Income Per Capita in 1000 USD,Life Expectancy,Population Density_x,Number of Corruption Cases,Percent of Total Corruption Cases for That Year,Number of Homicides that Year,Gini Coefficient,% Poorest Household (IWI under 30),Border_Department,Ocean_department,Current income (millions pesos),Tax income (millions pesos),Transfers from national entities (millions of pesos),Current expensives linked to institutional performance,Operating Expenses,Area km2,Rural population,Urban population,Total population,Distance to Bogota,Population Density_y,Urban to Rural Population Ratio,Percent Urban Population,Percent Rural Population,Historical Attacks on Population By FARC (1993-2008),Historical Attacks on Population by ELN (1993-2008),Historical Attacks on Population by AUC (1993-2008),Historical Antinarcotics Operations (1993-2008),Historical Dismantling Labs (1993-2008),Total acts of terrorism,Total acts against police,Total subversive actions,Total acts of extorsion,Hectares of coca,Hectores of coca erdaicted manually ,Presence of coca cultivation (dummy),Civilians hurt by mines,Civilians killed by mines,Public force members hurt by mines,Public force members killed by mines,Events of Abandoned property,Events of Acts of Terrorism,Events of Threats,Events of Confinement,Events of Sexual Crimes,Events of Forced Disappearances,Events of Displacement,Events of Homicide,Events of Personal Physical Injuries,Events of Personal Pyschological Injuries,Events of Mine Explosions,Events of Loss of Estate,Events of Kiddnapping,Events of Torture
53,Arauca,0.006,0.005982071677547464,0.584,0.737,1.01,80.9,25.1,7.388,9.478,75.7,10.629667397934105,2.0,0.014388489208633,87,0.13,0.0486,1,0,62683.0,48265.0,8551.0,31666.0,31156.0,23818.0,97283.0,167907.0,265190.0,417.4285714285714,11.13401629020069,1.7259644542211898,0.633157358874769,0.3668426411252309,197.0,144.0,60.0,127.0,133.0,26.0,0.0,12.0,103.0,9.0,180.53,1.0,4.0,0.0,12.0,2.0,0.0,162.0,532.0,0.0,27.0,10.0,2199.0,107.0,26.0,1.0,9.0,65.0,9.0,6.0
54,Arauca,1.8960000000000001,1.06333047452347,0.584,0.737,1.01,80.9,25.1,7.388,9.478,75.7,0.6142365258638456,2.0,0.014388489208633,87,0.16,0.1169999999999999,1,0,62683.0,48265.0,8551.0,31666.0,31156.0,23818.0,97283.0,167907.0,265190.0,417.4285714285714,11.13401629020069,1.7259644542211898,0.633157358874769,0.3668426411252309,197.0,144.0,60.0,127.0,133.0,26.0,0.0,12.0,103.0,9.0,180.53,1.0,4.0,0.0,12.0,2.0,0.0,162.0,532.0,0.0,27.0,10.0,2199.0,107.0,26.0,1.0,9.0,65.0,9.0,6.0
55,Arauca,0.10500000000000001,0.09984533496971615,0.584,0.737,1.01,80.9,25.1,7.388,9.478,75.7,40.3516035898928,2.0,0.014388489208633,87,0.15,0.0582,1,0,62683.0,48265.0,8551.0,31666.0,31156.0,23818.0,97283.0,167907.0,265190.0,417.4285714285714,11.13401629020069,1.7259644542211898,0.633157358874769,0.3668426411252309,197.0,144.0,60.0,127.0,133.0,26.0,0.0,12.0,103.0,9.0,180.53,1.0,4.0,0.0,12.0,2.0,0.0,162.0,532.0,0.0,27.0,10.0,2199.0,107.0,26.0,1.0,9.0,65.0,9.0,6.0
56,Arauca,0.012,0.011928570865273802,0.584,0.737,1.01,80.9,25.1,7.388,9.478,75.7,51.17899060746226,2.0,0.014388489208633,87,0.09,0.0143,1,0,62683.0,48265.0,8551.0,31666.0,31156.0,23818.0,97283.0,167907.0,265190.0,417.4285714285714,11.13401629020069,1.7259644542211898,0.633157358874769,0.3668426411252309,197.0,144.0,60.0,127.0,133.0,26.0,0.0,12.0,103.0,9.0,180.53,1.0,4.0,0.0,12.0,2.0,0.0,162.0,532.0,0.0,27.0,10.0,2199.0,107.0,26.0,1.0,9.0,65.0,9.0,6.0
57,Arauca,0.027999999999999997,0.027615167032973363,0.584,0.737,1.01,80.9,25.1,7.388,9.478,75.7,12.78849707422236,2.0,0.014388489208633,87,0.14,0.0474,1,0,62683.0,48265.0,8551.0,31666.0,31156.0,23818.0,97283.0,167907.0,265190.0,417.4285714285714,11.13401629020069,1.7259644542211898,0.633157358874769,0.3668426411252309,197.0,144.0,60.0,127.0,133.0,26.0,0.0,12.0,103.0,9.0,180.53,1.0,4.0,0.0,12.0,2.0,0.0,162.0,532.0,0.0,27.0,10.0,2199.0,107.0,26.0,1.0,9.0,65.0,9.0,6.0
58,Arauca,0.026,0.02566774674857779,0.584,0.737,1.01,80.9,25.1,7.388,9.478,75.7,70.54119503741572,2.0,0.014388489208633,87,0.09,0.0212,1,0,62683.0,48265.0,8551.0,31666.0,31156.0,23818.0,97283.0,167907.0,265190.0,417.4285714285714,11.13401629020069,1.7259644542211898,0.633157358874769,0.3668426411252309,197.0,144.0,60.0,127.0,133.0,26.0,0.0,12.0,103.0,9.0,180.53,1.0,4.0,0.0,12.0,2.0,0.0,162.0,532.0,0.0,27.0,10.0,2199.0,107.0,26.0,1.0,9.0,65.0,9.0,6.0
59,Arauca,0.224,0.20212418409013433,0.584,0.737,1.01,80.9,25.1,7.388,9.478,75.7,213.71188648765343,2.0,0.014388489208633,87,0.06,0.0006,1,0,62683.0,48265.0,8551.0,31666.0,31156.0,23818.0,97283.0,167907.0,265190.0,417.4285714285714,11.13401629020069,1.7259644542211898,0.633157358874769,0.3668426411252309,197.0,144.0,60.0,127.0,133.0,26.0,0.0,12.0,103.0,9.0,180.53,1.0,4.0,0.0,12.0,2.0,0.0,162.0,532.0,0.0,27.0,10.0,2199.0,107.0,26.0,1.0,9.0,65.0,9.0,6.0
60,Arauca,0.014,0.013902905168991422,0.537,0.739,1.01,81.6,28.4,7.515,9.47,75.87,0.6792399016508606,0.0,0.0,85,0.12,0.0273,1,0,66407.0,51543.0,10187.0,31756.0,31329.0,23818.0,97687.0,170305.0,267992.0,417.4285714285714,11.25165840960618,1.7433742463173196,0.6354853876235111,0.3645146123764888,197.0,144.0,60.0,127.0,133.0,10.0,0.0,7.0,95.0,122.0,212.24,1.0,0.0,0.0,1.0,0.0,0.0,31.0,677.0,0.0,13.0,0.0,1808.0,99.0,9.0,1.0,2.0,24.0,7.0,1.0
61,Arauca,0.112,0.10616019582839063,0.537,0.739,1.01,81.6,28.4,7.515,9.47,75.87,10.60315484272551,0.0,0.0,85,0.06,0.0023,1,0,66407.0,51543.0,10187.0,31756.0,31329.0,23818.0,97687.0,170305.0,267992.0,417.4285714285714,11.25165840960618,1.7433742463173196,0.6354853876235111,0.3645146123764888,197.0,144.0,60.0,127.0,133.0,10.0,0.0,7.0,95.0,122.0,212.24,1.0,0.0,0.0,1.0,0.0,0.0,31.0,677.0,0.0,13.0,0.0,1808.0,99.0,9.0,1.0,2.0,24.0,7.0,1.0
62,Arauca,0.0,0.0,0.537,0.739,1.01,81.6,28.4,7.515,9.47,75.87,4533.775534385516,0.0,0.0,85,0.16,0.0382,1,0,66407.0,51543.0,10187.0,31756.0,31329.0,23818.0,97687.0,170305.0,267992.0,417.4285714285714,11.25165840960618,1.7433742463173196,0.6354853876235111,0.3645146123764888,197.0,144.0,60.0,127.0,133.0,10.0,0.0,7.0,95.0,122.0,212.24,1.0,0.0,0.0,1.0,0.0,0.0,31.0,677.0,0.0,13.0,0.0,1808.0,99.0,9.0,1.0,2.0,24.0,7.0,1.0
63,Arauca,0.659,0.5062150112083075,0.537,0.739,1.01,81.6,28.4,7.515,9.47,75.87,133.81229733229733,0.0,0.0,85,0.05,0.001,1,0,66407.0,51543.0,10187.0,31756.0,31329.0,23818.0,97687.0,170305.0,267992.0,417.4285714285714,11.25165840960618,1.7433742463173196,0.6354853876235111,0.3645146123764888,197.0,144.0,60.0,127.0,133.0,10.0,0.0,7.0,95.0,122.0,212.24,1.0,0.0,0.0,1.0,0.0,0.0,31.0,677.0,0.0,13.0,0.0,1808.0,99.0,9.0,1.0,2.0,24.0,7.0,1.0
64,Arauca,0.011,0.010939940038334364,0.537,0.739,1.01,81.6,28.4,7.515,9.47,75.87,9.256048114610085,0.0,0.0,85,0.05,0.0002,1,0,66407.0,51543.0,10187.0,31756.0,31329.0,23818.0,97687.0,170305.0,267992.0,417.4285714285714,11.25165840960618,1.7433742463173196,0.6354853876235111,0.3645146123764888,197.0,144.0,60.0,127.0,133.0,10.0,0.0,7.0,95.0,122.0,212.24,1.0,0.0,0.0,1.0,0.0,0.0,31.0,677.0,0.0,13.0,0.0,1808.0,99.0,9.0,1.0,2.0,24.0,7.0,1.0
65,Arauca,0.107,0.10165365372649983,0.537,0.739,1.01,81.6,28.4,7.515,9.47,75.87,10.845266143696438,0.0,0.0,85,0.06,0.0009,1,0,66407.0,51543.0,10187.0,31756.0,31329.0,23818.0,97687.0,170305.0,267992.0,417.4285714285714,11.25165840960618,1.7433742463173196,0.6354853876235111,0.3645146123764888,197.0,144.0,60.0,127.0,133.0,10.0,0.0,7.0,95.0,122.0,212.24,1.0,0.0,0.0,1.0,0.0,0.0,31.0,677.0,0.0,13.0,0.0,1808.0,99.0,9.0,1.0,2.0,24.0,7.0,1.0
66,Arauca,0.015,0.014888612493750654,0.537,0.739,1.01,81.6,28.4,7.515,9.47,75.87,0.6445756546753896,0.0,0.0,85,0.14,0.0616,1,0,66407.0,51543.0,10187.0,31756.0,31329.0,23818.0,97687.0,170305.0,267992.0,417.4285714285714,11.25165840960618,1.7433742463173196,0.6354853876235111,0.3645146123764888,197.0,144.0,60.0,127.0,133.0,10.0,0.0,7.0,95.0,122.0,212.24,1.0,0.0,0.0,1.0,0.0,0.0,31.0,677.0,0.0,13.0,0.0,1808.0,99.0,9.0,1.0,2.0,24.0,7.0,1.0
67,Arauca,0.219,0.19803085049913446,0.537,0.739,1.01,81.6,28.4,7.515,9.47,75.87,41.52581634251696,0.0,0.0,85,0.08,0.0066,1,0,66407.0,51543.0,10187.0,31756.0,31329.0,23818.0,97687.0,170305.0,267992.0,417.4285714285714,11.25165840960618,1.7433742463173196,0.6354853876235111,0.3645146123764888,197.0,144.0,60.0,127.0,133.0,10.0,0.0,7.0,95.0,122.0,212.24,1.0,0.0,0.0,1.0,0.0,0.0,31.0,677.0,0.0,13.0,0.0,1808.0,99.0,9.0,1.0,2.0,24.0,7.0,1.0
68,Arauca,0.259,0.2303177550622101,0.537,0.739,1.01,81.6,28.4,7.515,9.47,75.87,11.885592583898385,0.0,0.0,85,0.24,0.336,1,0,66407.0,51543.0,10187.0,31756.0,31329.0,23818.0,97687.0,170305.0,267992.0,417.4285714285714,11.25165840960618,1.7433742463173196,0.6354853876235111,0.3645146123764888,197.0,144.0,60.0,127.0,133.0,10.0,0.0,7.0,95.0,122.0,212.24,1.0,0.0,0.0,1.0,0.0,0.0,31.0,677.0,0.0,13.0,0.0,1808.0,99.0,9.0,1.0,2.0,24.0,7.0,1.0
69,Arauca,0.0,0.0,0.537,0.739,1.01,81.6,28.4,7.515,9.47,75.87,13.096242685555897,0.0,0.0,85,0.24,0.241,1,0,66407.0,51543.0,10187.0,31756.0,31329.0,23818.0,97687.0,170305.0,267992.0,417.4285714285714,11.25165840960618,1.7433742463173196,0.6354853876235111,0.3645146123764888,197.0,144.0,60.0,127.0,133.0,10.0,0.0,7.0,95.0,122.0,212.24,1.0,0.0,0.0,1.0,0.0,0.0,31.0,677.0,0.0,13.0,0.0,1808.0,99.0,9.0,1.0,2.0,24.0,7.0,1.0
70,Arauca,2.375,1.2163953243244932,0.537,0.739,1.01,81.6,28.4,7.515,9.47,75.87,71.01610650074379,0.0,0.0,85,0.16,0.0558,1,0,66407.0,51543.0,10187.0,31756.0,31329.0,23818.0,97687.0,170305.0,267992.0,417.4285714285714,11.25165840960618,1.7433742463173196,0.6354853876235111,0.3645146123764888,197.0,144.0,60.0,127.0,133.0,10.0,0.0,7.0,95.0,122.0,212.24,1.0,0.0,0.0,1.0,0.0,0.0,31.0,677.0,0.0,13.0,0.0,1808.0,99.0,9.0,1.0,2.0,24.0,7.0,1.0
71,Arauca,1.334,0.8475835338643642,0.537,0.739,1.01,81.6,28.4,7.515,9.47,75.87,215.147001019884,0.0,0.0,85,0.05,0.0,1,0,66407.0,51543.0,10187.0,31756.0,31329.0,23818.0,97687.0,170305.0,267992.0,417.4285714285714,11.25165840960618,1.7433742463173196,0.6354853876235111,0.3645146123764888,197.0,144.0,60.0,127.0,133.0,10.0,0.0,7.0,95.0,122.0,212.24,1.0,0.0,0.0,1.0,0.0,0.0,31.0,677.0,0.0,13.0,0.0,1808.0,99.0,9.0,1.0,2.0,24.0,7.0,1.0
72,Arauca,0.016,0.01587334915629015,0.491,0.74,1.009,82.2,31.8,7.643,9.469,75.97,0.6994429223744292,1.0,0.02,128,0.13,0.0405,1,0,72834.0,56330.0,9490.0,31564.0,31263.0,23818.0,89540.0,172634.0,262174.0,417.4285714285714,11.0073893693845,1.928009828009828,0.6584710917177142,0.3415289082822858,197.0,144.0,60.0,127.0,133.0,18.0,0.0,4.0,112.0,7.0,16.060000000000002,1.0,9.0,0.0,4.0,0.0,0.0,76.0,1130.0,0.0,22.0,16.0,2781.0,118.0,34.0,8.0,12.0,63.0,12.0,2.0
73,Arauca,0.277,0.24451357705040225,0.491,0.74,1.009,82.2,31.8,7.643,9.469,75.97,10.99215965787598,1.0,0.02,128,0.05,0.002,1,0,72834.0,56330.0,9490.0,31564.0,31263.0,23818.0,89540.0,172634.0,262174.0,417.4285714285714,11.0073893693845,1.928009828009828,0.6584710917177142,0.3415289082822858,197.0,144.0,60.0,127.0,133.0,18.0,0.0,4.0,112.0,7.0,16.060000000000002,1.0,9.0,0.0,4.0,0.0,0.0,76.0,1130.0,0.0,22.0,16.0,2781.0,118.0,34.0,8.0,12.0,63.0,12.0,2.0
74,Arauca,0.135,0.126632650933366,0.491,0.74,1.009,82.2,31.8,7.643,9.469,75.97,4567.200246457178,1.0,0.02,128,0.06,0.0033,1,0,72834.0,56330.0,9490.0,31564.0,31263.0,23818.0,89540.0,172634.0,262174.0,417.4285714285714,11.0073893693845,1.928009828009828,0.6584710917177142,0.3415289082822858,197.0,144.0,60.0,127.0,133.0,18.0,0.0,4.0,112.0,7.0,16.060000000000002,1.0,9.0,0.0,4.0,0.0,0.0,76.0,1130.0,0.0,22.0,16.0,2781.0,118.0,34.0,8.0,12.0,63.0,12.0,2.0
75,Arauca,0.254,0.22633844221072896,0.491,0.74,1.009,82.2,31.8,7.643,9.469,75.97,134.44511784511784,1.0,0.02,128,0.09,0.0076,1,0,72834.0,56330.0,9490.0,31564.0,31263.0,23818.0,89540.0,172634.0,262174.0,417.4285714285714,11.0073893693845,1.928009828009828,0.6584710917177142,0.3415289082822858,197.0,144.0,60.0,127.0,133.0,18.0,0.0,4.0,112.0,7.0,16.060000000000002,1.0,9.0,0.0,4.0,0.0,0.0,76.0,1130.0,0.0,22.0,16.0,2781.0,118.0,34.0,8.0,12.0,63.0,12.0,2.0
76,Arauca,0.0336,0.03304785404620035,0.491,0.74,1.009,82.2,31.8,7.643,9.469,75.97,9.4720908230842,1.0,0.02,128,0.06,0.0017,1,0,72834.0,56330.0,9490.0,31564.0,31263.0,23818.0,89540.0,172634.0,262174.0,417.4285714285714,11.0073893693845,1.928009828009828,0.6584710917177142,0.3415289082822858,197.0,144.0,60.0,127.0,133.0,18.0,0.0,4.0,112.0,7.0,16.060000000000002,1.0,9.0,0.0,4.0,0.0,0.0,76.0,1130.0,0.0,22.0,16.0,2781.0,118.0,34.0,8.0,12.0,63.0,12.0,2.0
77,Arauca,0.05,0.04879016416943201,0.491,0.74,1.009,82.2,31.8,7.643,9.469,75.97,11.060864889458772,1.0,0.02,128,0.08,0.0118999999999999,1,0,72834.0,56330.0,9490.0,31564.0,31263.0,23818.0,89540.0,172634.0,262174.0,417.4285714285714,11.0073893693845,1.928009828009828,0.6584710917177142,0.3415289082822858,197.0,144.0,60.0,127.0,133.0,18.0,0.0,4.0,112.0,7.0,16.060000000000002,1.0,9.0,0.0,4.0,0.0,0.0,76.0,1130.0,0.0,22.0,16.0,2781.0,118.0,34.0,8.0,12.0,63.0,12.0,2.0
78,Arauca,0.071,0.06859279146561172,0.491,0.74,1.009,82.2,31.8,7.643,9.469,75.97,0.6749147834869335,1.0,0.02,128,0.11,0.032,1,0,72834.0,56330.0,9490.0,31564.0,31263.0,23818.0,89540.0,172634.0,262174.0,417.4285714285714,11.0073893693845,1.928009828009828,0.6584710917177142,0.3415289082822858,197.0,144.0,60.0,127.0,133.0,18.0,0.0,4.0,112.0,7.0,16.060000000000002,1.0,9.0,0.0,4.0,0.0,0.0,76.0,1130.0,0.0,22.0,16.0,2781.0,118.0,34.0,8.0,12.0,63.0,12.0,2.0
79,Arauca,0.024,0.023716526617316044,0.491,0.74,1.009,82.2,31.8,7.643,9.469,75.97,42.70002909514111,1.0,0.02,128,0.21,0.177,1,0,72834.0,56330.0,9490.0,31564.0,31263.0,23818.0,89540.0,172634.0,262174.0,417.4285714285714,11.0073893693845,1.928009828009828,0.6584710917177142,0.3415289082822858,197.0,144.0,60.0,127.0,133.0,18.0,0.0,4.0,112.0,7.0,16.060000000000002,1.0,9.0,0.0,4.0,0.0,0.0,76.0,1130.0,0.0,22.0,16.0,2781.0,118.0,34.0,8.0,12.0,63.0,12.0,2.0
80,Arauca,0.259,0.2303177550622101,0.491,0.74,1.009,82.2,31.8,7.643,9.469,75.97,12.156652285243256,1.0,0.02,128,0.14,0.0416,1,0,72834.0,56330.0,9490.0,31564.0,31263.0,23818.0,89540.0,172634.0,262174.0,417.4285714285714,11.0073893693845,1.928009828009828,0.6584710917177142,0.3415289082822858,197.0,144.0,60.0,127.0,133.0,18.0,0.0,4.0,112.0,7.0,16.060000000000002,1.0,9.0,0.0,4.0,0.0,0.0,76.0,1130.0,0.0,22.0,16.0,2781.0,118.0,34.0,8.0,12.0,63.0,12.0,2.0
81,Arauca,6.5280000000000005,2.0186294022830786,0.491,0.74,1.009,82.2,31.8,7.643,9.469,75.97,13.403988296889436,1.0,0.02,128,0.08,0.0102,1,0,72834.0,56330.0,9490.0,31564.0,31263.0,23818.0,89540.0,172634.0,262174.0,417.4285714285714,11.0073893693845,1.928009828009828,0.6584710917177142,0.3415289082822858,197.0,144.0,60.0,127.0,133.0,18.0,0.0,4.0,112.0,7.0,16.060000000000002,1.0,9.0,0.0,4.0,0.0,0.0,76.0,1130.0,0.0,22.0,16.0,2781.0,118.0,34.0,8.0,12.0,63.0,12.0,2.0
0,"Archipiélago de San Andrés, Providencia y Santa Catalina",3.128,1.4177930281792617,0.6679999999999999,0.768,0.992,82.5,14.1,9.582,9.549,76.14,0.5782247980330172,0.0,0.0,16,0.13,0.17,0,0,65484.0,2859.0,1506.0,23028.0,23028.0,132.0,62967.0,160656.0,223623.0,1249.5,1694.1136363636365,2.551431702320263,0.7184234179847332,0.2815765820152667,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Archipiélago de San Andrés, Providencia y Santa Catalina",3.462,1.4955970960103409,0.6679999999999999,0.768,0.992,82.5,14.1,9.582,9.549,76.14,8.658130766973164,0.0,0.0,16,0.1,0.0126,0,0,65484.0,2859.0,1506.0,23028.0,23028.0,132.0,62967.0,160656.0,223623.0,1249.5,1694.1136363636365,2.551431702320263,0.7184234179847332,0.2815765820152667,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,"Archipiélago de San Andrés, Providencia y Santa Catalina",0.0,0.0,0.6679999999999999,0.768,0.992,82.5,14.1,9.582,9.549,76.14,4366.651974027205,0.0,0.0,16,0.06,0.0003,0,0,65484.0,2859.0,1506.0,23028.0,23028.0,132.0,62967.0,160656.0,223623.0,1249.5,1694.1136363636365,2.551431702320263,0.7184234179847332,0.2815765820152667,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,"Archipiélago de San Andrés, Providencia y Santa Catalina",0.0,0.0,0.6679999999999999,0.768,0.992,82.5,14.1,9.582,9.549,76.14,130.64819476819477,0.0,0.0,16,0.08,0.0026,0,0,65484.0,2859.0,1506.0,23028.0,23028.0,132.0,62967.0,160656.0,223623.0,1249.5,1694.1136363636365,2.551431702320263,0.7184234179847332,0.2815765820152667,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,"Archipiélago de San Andrés, Providencia y Santa Catalina",0.0,0.0,0.6679999999999999,0.768,0.992,82.5,14.1,9.582,9.549,76.14,8.175834572239491,0.0,0.0,16,0.1,0.023,0,0,65484.0,2859.0,1506.0,23028.0,23028.0,132.0,62967.0,160656.0,223623.0,1249.5,1694.1136363636365,2.551431702320263,0.7184234179847332,0.2815765820152667,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,"Archipiélago de San Andrés, Providencia y Santa Catalina",5.205,1.8253554186565706,0.6679999999999999,0.768,0.992,82.5,14.1,9.582,9.549,76.14,9.767272414884763,0.0,0.0,16,0.21,0.157,0,0,65484.0,2859.0,1506.0,23028.0,23028.0,132.0,62967.0,160656.0,223623.0,1249.5,1694.1136363636365,2.551431702320263,0.7184234179847332,0.2815765820152667,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,"Archipiélago de San Andrés, Providencia y Santa Catalina",0.0,0.0,0.6679999999999999,0.768,0.992,82.5,14.1,9.582,9.549,76.14,0.49288001061767,0.0,0.0,16,0.24,0.2269999999999999,0,0,65484.0,2859.0,1506.0,23028.0,23028.0,132.0,62967.0,160656.0,223623.0,1249.5,1694.1136363636365,2.551431702320263,0.7184234179847332,0.2815765820152667,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,"Archipiélago de San Andrés, Providencia y Santa Catalina",0.0,0.0,0.6679999999999999,0.768,0.992,82.5,14.1,9.582,9.549,76.14,35.65475257939616,0.0,0.0,16,0.26,0.206,0,0,65484.0,2859.0,1506.0,23028.0,23028.0,132.0,62967.0,160656.0,223623.0,1249.5,1694.1136363636365,2.551431702320263,0.7184234179847332,0.2815765820152667,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,"Archipiélago de San Andrés, Providencia y Santa Catalina",0.0,0.0,0.6679999999999999,0.768,0.992,82.5,14.1,9.582,9.549,76.14,50.00074730019489,0.0,0.0,16,0.15,0.0784,0,0,65484.0,2859.0,1506.0,23028.0,23028.0,132.0,62967.0,160656.0,223623.0,1249.5,1694.1136363636365,2.551431702320263,0.7184234179847332,0.2815765820152667,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,"Archipiélago de San Andrés, Providencia y Santa Catalina",2418.6,7.791357516232759,0.6679999999999999,0.768,0.992,82.5,14.1,9.582,9.549,76.14,11.557514628888203,0.0,0.0,16,0.12,0.0537,0,0,65484.0,2859.0,1506.0,23028.0,23028.0,132.0,62967.0,160656.0,223623.0,1249.5,1694.1136363636365,2.551431702320263,0.7184234179847332,0.2815765820152667,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,"Archipiélago de San Andrés, Providencia y Santa Catalina",0.0,0.0,0.6679999999999999,0.768,0.992,82.5,14.1,9.582,9.549,76.14,68.64154918410343,0.0,0.0,16,0.1,0.0292,0,0,65484.0,2859.0,1506.0,23028.0,23028.0,132.0,62967.0,160656.0,223623.0,1249.5,1694.1136363636365,2.551431702320263,0.7184234179847332,0.2815765820152667,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,"Archipiélago de San Andrés, Providencia y Santa Catalina",0.0,0.0,0.6679999999999999,0.768,0.992,82.5,14.1,9.582,9.549,76.14,207.9714283587312,0.0,0.0,16,0.07,0.0040999999999999,0,0,65484.0,2859.0,1506.0,23028.0,23028.0,132.0,62967.0,160656.0,223623.0,1249.5,1694.1136363636365,2.551431702320263,0.7184234179847332,0.2815765820152667,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,"Archipiélago de San Andrés, Providencia y Santa Catalina",0.0,0.0,0.685,0.776,0.992,83.3,13.6,9.754,9.578,76.29,0.5984278187565859,0.0,0.0,19,0.06,0.0527,0,0,61575.0,3516.0,1704.0,27264.0,27264.0,132.0,63411.0,162090.0,225501.0,1249.5,1708.340909090909,2.556181104224819,0.7187994731730679,0.281200526826932,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,"Archipiélago de San Andrés, Providencia y Santa Catalina",0.0,0.0,0.685,0.776,0.992,83.3,13.6,9.754,9.578,76.29,9.047135582123634,0.0,0.0,19,0.09,0.0191,0,0,61575.0,3516.0,1704.0,27264.0,27264.0,132.0,63411.0,162090.0,225501.0,1249.5,1708.340909090909,2.556181104224819,0.7187994731730679,0.281200526826932,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,"Archipiélago de San Andrés, Providencia y Santa Catalina",0.0,0.0,0.685,0.776,0.992,83.3,13.6,9.754,9.578,76.29,4400.076686098867,0.0,0.0,19,0.09,0.0056999999999999,0,0,61575.0,3516.0,1704.0,27264.0,27264.0,132.0,63411.0,162090.0,225501.0,1249.5,1708.340909090909,2.556181104224819,0.7187994731730679,0.281200526826932,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
